pore_id,pore_volume_m3,pore_radius_m,pore_shape_factor,pore_clay_volume
989,9.373504e-15,6.779434e-06,0.0292919,0.0
990,5.970944e-15,7.801483e-06,0.04780209,0.0
991,9.944256e-15,8.334737e-06,0.04400862,0.0
992,3.73184e-15,8.249668e-06,0.02747291,0.0
993,2.1952e-15,7.753681e-06,0.02447926,0.0
994,7.266112e-15,7.401772e-06,0.02831761,0.0
995,8.583232e-15,6.885837e-06,0.04419417,0.0
996,1.161261e-14,6.532401e-06,0.03838724,0.0
997,1.822016e-15,5.982782e-06,0.05630978,0.0
998,3.73184e-15,7.425631e-06,0.05099522,0.0
999,1.690304e-15,6.845209e-06,0.0564344,0.0
1000,1.611277e-14,6.820658e-06,0.02961256,0.0
1001,5.04896e-15,7.330892e-06,0.04377279,0.0
1002,4.807488e-15,7.262829e-06,0.04696544,0.0
1003,3.95136e-15,6.72759e-06,0.0654376,0.0
1004,1.14809e-14,7.403099e-06,0.03278897,0.0
1005,6.47584e-15,7.397648e-06,0.03572947,0.0
1006,6.431936e-15,6.759784e-06,0.06592797,0.0
1007,3.534272e-15,6.401159e-06,0.05735543,0.0
1008,8.89056e-15,7.678624e-06,0.03074704,0.0
1009,7.6832e-15,7.678226e-06,0.04069455,0.0
1010,3.226944e-15,5.971027e-06,0.07725989,0.0
1011,4.917248e-15,6.836479e-06,0.05191236,0.0
1012,6.300224e-15,6.430907e-06,0.03212836,0.0
1013,3.139136e-15,6.416279e-06,0.04796421,0.0
1014,3.665984e-15,6.419497e-06,0.04136914,0.0
1015,3.226944e-15,6.183281e-06,0.01785714,0.0
1016,4.917248e-15,6.428438e-06,0.049074,0.0
1017,1.624448e-15,6.385757e-06,0.05191551,0.0
1018,8.736896e-15,7.066868e-06,0.06189809,0.0
1019,1.778112e-15,5.974774e-06,0.07460177,0.0
1020,4.083072e-15,6.976381e-06,0.02513233,0.0
1021,3.029376e-15,6.421683e-06,0.04211305,0.0
1022,1.492736e-15,5.718927e-06,0.01434219,0.0
1023,6.47584e-15,7.318447e-06,0.04773787,0.0
1024,2.392768e-15,6.802489e-06,0.05282353,0.0
1025,6.278272e-15,6.648318e-06,0.03129307,0.0
1026,8.188096e-15,6.753443e-06,0.02980545,0.0
1027,1.295168e-15,6.19562e-06,0.05804829,0.0
1028,3.578176e-15,6.116816e-06,0.04192318,0.0
1029,5.861184e-15,6.425971e-06,0.04198771,0.0
1030,6.739264e-15,6.133675e-06,0.08330573,0.0
1031,6.080704e-15,6.930674e-06,0.04878053,0.0
1032,4.566016e-15,6.833965e-06,0.02775368,0.0
1033,2.809856e-15,6.429329e-06,0.01041667,0.0
1034,3.424512e-15,6.753728e-06,0.04481264,0.0
1035,6.25632e-15,6.132511e-06,0.03262816,0.0
1036,1.843968e-15,6.830884e-06,0.05461796,0.0
1037,6.102656e-15,7.282862e-06,0.05800556,0.0
1038,6.409984e-15,7.390961e-06,0.0503151,0.0
1039,6.058752e-15,6.80338e-06,0.04594231,0.0
1040,6.761216e-15,6.90299e-06,0.03673418,0.0
1041,2.173248e-15,7.283229e-06,0.07316254,0.0
1042,9.373504e-15,6.532003e-06,0.0125,0.0
1043,1.86592e-15,6.80206e-06,0.06176695,0.0
1044,3.204992e-15,7.06379e-06,0.06392156,0.0
1045,3.18304e-15,6.046206e-06,0.04660018,0.0
1046,3.929408e-15,6.129935e-06,0.03309782,0.0
1047,3.687936e-15,6.131671e-06,0.061208,0.0
1048,2.239104e-15,6.719974e-06,0.07302737,0.0
1049,6.827072e-15,6.663859e-06,0.041198,0.0
1050,9.43936e-16,6.753163e-06,0.04639043,0.0
1051,6.278272e-15,7.283776e-06,0.05091797,0.0
1052,7.749056e-15,7.283529e-06,0.0342683,0.0
1053,2.08544e-15,6.194839e-06,0.03049419,0.0
1054,4.60992e-15,6.465403e-06,0.06646879,0.0
1055,1.953728e-15,6.470718e-06,0.05083633,0.0
1056,6.563648e-15,6.756395e-06,0.05184453,0.0
1057,3.248896e-15,6.973774e-06,0.05911991,0.0
1058,3.907456e-15,6.426777e-06,0.04134309,0.0
1059,5.839232e-15,6.423249e-06,0.04596226,0.0
1060,5.26848e-15,7.066419e-06,0.03962907,0.0
1061,1.112966e-14,6.97545e-06,0.03352048,0.0
1062,6.14656e-15,7.062557e-06,0.04458344,0.0
1063,7.200256e-15,6.933455e-06,0.04030757,0.0
1064,3.358656e-15,6.53323e-06,0.04594571,0.0
1065,2.019584e-15,5.836833e-06,0.04969517,0.0
1066,3.600128e-15,6.195054e-06,0.02919165,0.0
1067,7.661248e-15,7.071233e-06,0.079,0.0
1068,5.070912e-15,6.90213e-06,0.05083664,0.0
1069,3.863552e-15,5.425025e-06,0.04419417,0.0
1070,2.787904e-15,6.427282e-06,0.05756962,0.0
1071,4.851392e-15,6.80478e-06,0.04549225,0.0
1072,6.541696e-15,6.437043e-06,0.05380745,0.0
1073,3.07328e-15,6.202852e-06,0.04926409,0.0
1074,3.270848e-15,6.903606e-06,0.05646369,0.0
1075,1.04711e-14,8.722497e-06,0.06274945,0.0
1076,6.86e-14,1.003533e-05,0.03029107,0.0
1077,7.112448e-15,6.285039e-06,0.05807578,0.0
1078,1.014182e-14,8.801292e-06,0.03798767,0.0
1079,1.126138e-14,8.757965e-06,0.04882673,0.0
1080,3.556224e-15,7.073495e-06,0.06226188,0.0
1081,2.41472e-15,5.560272e-06,0.05335037,0.0
1082,1.15687e-14,7.083981e-06,0.06222304,0.0
1083,5.619712e-15,6.318124e-06,0.0379427,0.0
1084,4.71968e-15,7.081521e-06,0.02533027,0.0
1085,4.60992e-15,6.80245e-06,0.0450017,0.0
1086,9.98816e-15,8.335695e-06,0.0596722,0.0
1087,4.478208e-15,6.800949e-06,0.0405167,0.0
1088,2.787904e-15,7.078772e-06,0.05839264,0.0
1089,1.580544e-15,6.663536e-06,0.06832978,0.0
1090,3.95136e-15,7.077727e-06,0.0850754,0.0
1091,5.773376e-15,6.307688e-06,0.05801901,0.0
1092,4.039168e-15,6.662349e-06,0.05574354,0.0
1093,4.192832e-15,6.308554e-06,0.03860026,0.0
1094,1.909824e-15,5.84325e-06,0.03787471,0.0
1095,3.07328e-15,5.613077e-06,0.02859099,0.0
1096,2.85376e-15,5.893707e-06,0.06134684,0.0
1097,4.456256e-15,6.311571e-06,0.03940734,0.0
1098,2.765952e-15,6.208216e-06,0.07760247,0.0
1099,2.831808e-15,6.310583e-06,0.04031853,0.0
1100,1.668352e-15,5.553275e-06,0.0125,0.0
1101,5.04896e-16,5.262286e-06,0.07185501,0.0
1102,8.56128e-16,5.254315e-06,0.04665853,0.0
1103,1.734208e-15,6.662277e-06,0.03125,0.0
1104,2.392768e-15,6.159574e-06,0.0395136,0.0
1105,3.424512e-15,6.200659e-06,0.04704094,0.0
1106,2.590336e-15,6.477497e-06,0.04794105,0.0
1107,3.600128e-15,6.312419e-06,0.03604241,0.0
1108,6.168512e-15,6.282458e-06,0.02491595,0.0
1109,4.105024e-15,6.688552e-06,0.02041448,0.0
1110,1.404928e-15,5.610812e-06,0.04607951,0.0
1111,2.897664e-15,5.547433e-06,0.02481437,0.0
1112,1.584934e-14,6.689873e-06,0.04064004,0.0
1113,5.37824e-15,6.689734e-06,0.01127899,0.0
1114,3.687936e-15,6.312361e-06,0.05681443,0.0
1115,9.54912e-15,6.316685e-06,0.0172589,0.0
1116,1.931776e-15,5.84138e-06,0.03473457,0.0
1117,3.644032e-15,6.161007e-06,0.04428643,0.0
1118,2.392768e-15,6.243592e-06,0.03259145,0.0
1119,3.007424e-15,6.344483e-06,0.07729695,0.0
1120,1.843968e-15,5.694572e-06,0.0573552,0.0
1121,1.86592e-15,6.242217e-06,0.05729769,0.0
1122,4.412352e-15,6.396008e-06,0.03966335,0.0
1123,3.380608e-15,6.208507e-06,0.0112615,0.0
1124,1.668352e-15,6.310746e-06,0.05977243,0.0
1125,2.217152e-15,5.689986e-06,0.03649422,0.0
1126,3.468416e-15,5.607563e-06,0.01056342,0.0
1127,2.722048e-15,6.800197e-06,0.04316866,0.0
1128,2.809856e-15,5.843483e-06,0.02761865,0.0
1129,6.892928e-15,6.159768e-06,0.03160953,0.0
1130,4.039168e-15,5.745084e-06,0.03847663,0.0
1131,1.185408e-15,5.898293e-06,0.06474383,0.0
1132,2.436672e-15,6.160688e-06,0.07527334,0.0
1133,3.40256e-15,5.134904e-06,0.03978674,0.0
1134,4.355277e-14,9.215554e-06,0.04423493,0.0
1135,4.324544e-15,5.849481e-06,0.05731275,0.0
1136,1.97568e-15,5.553633e-06,0.04968179,0.0
1137,1.163456e-15,6.122394e-06,0.06564997,0.0
1138,2.897664e-15,6.312795e-06,0.05126788,0.0
1139,5.905088e-15,7.076546e-06,0.0448168,0.0
1140,2.239104e-15,6.478391e-06,0.03904264,0.0
1141,1.822016e-15,5.360462e-06,0.07211301,0.0
1142,2.787904e-15,6.478154e-06,0.03494475,0.0
1143,1.514688e-15,5.839945e-06,0.05325727,0.0
1144,3.358656e-15,6.688064e-06,0.02591151,0.0
1145,3.446464e-15,6.688874e-06,0.0625,0.0
1146,6.69536e-15,5.613286e-06,0.03125,0.0
1147,1.822016e-15,5.848309e-06,0.0574701,0.0
1148,8.7808e-16,6.122396e-06,0.04313437,0.0
1149,2.678144e-15,6.798674e-06,0.06029491,0.0
1150,2.941568e-15,6.20585e-06,0.02759299,0.0
1151,1.53664e-15,5.609913e-06,0.04943388,0.0
1152,3.029376e-15,6.347445e-06,0.02759397,0.0
1153,5.37824e-15,6.690427e-06,0.03935532,0.0
1154,1.97568e-15,5.66596e-06,0.03882336,0.0
1155,1.97568e-15,6.239301e-06,0.04764528,0.0
1156,1.734208e-15,6.159269e-06,0.07555649,0.0
1157,2.019584e-15,6.47768e-06,0.04924918,0.0
1158,8.868608e-15,7.285003e-06,0.04293361,0.0
1159,6.892928e-15,6.386388e-06,0.03034171,0.0
1160,3.007424e-15,6.12241e-06,0.06523903,0.0
1161,3.578176e-15,6.15628e-06,0.03705086,0.0
1162,4.346496e-15,6.480685e-06,0.04136751,0.0
1163,8.385664e-15,6.974842e-06,0.06416665,0.0
1164,3.314752e-15,6.797772e-06,0.03267385,0.0
1165,8.956416e-15,6.475922e-06,0.04104635,0.0
1166,3.644032e-15,6.341939e-06,0.06632807,0.0
1167,1.519078e-14,6.72117e-06,0.05007589,0.0
1168,2.019584e-15,6.341134e-06,0.02751953,0.0
1169,1.053696e-15,6.193763e-06,0.05655706,0.0
1170,6.849024e-15,8.814892e-06,0.03874526,0.0
1171,2.392768e-15,6.311403e-06,0.0811508,0.0
1172,5.488e-15,6.122395e-06,0.02499495,0.0
1173,9.43936e-16,6.662277e-06,0.03314086,0.0
1174,4.631872e-15,6.199329e-06,0.04664157,0.0
1175,4.961152e-15,6.308967e-06,0.05879975,0.0
1176,7.46368e-15,6.801092e-06,0.03654463,0.0
1177,3.8416e-15,6.798416e-06,0.03940559,0.0
1178,1.931776e-15,6.344632e-06,0.0512395,0.0
1179,5.070912e-15,6.689969e-06,0.053702,0.0
1180,5.04896e-15,6.475403e-06,0.03206356,0.0
1181,1.690304e-15,5.671898e-06,0.04852338,0.0
1182,8.34176e-15,7.076546e-06,0.04474535,0.0
1183,1.025158e-14,6.314321e-06,0.03952508,0.0
1184,3.18304e-15,6.311564e-06,0.02787799,0.0
1185,3.358656e-15,5.617683e-06,0.06195532,0.0
1186,2.656192e-15,6.311572e-06,0.07106662,0.0
1187,4.544064e-15,6.312619e-06,0.032645,0.0
1188,1.119552e-15,5.263058e-06,0.04666796,0.0
1189,1.273216e-15,5.673833e-06,0.04176079,0.0
1190,1.339072e-15,6.192373e-06,0.08036043,0.0
1191,1.049306e-14,7.076546e-06,0.05430532,0.0
1192,6.91488e-15,6.802934e-06,0.02624644,0.0
1193,1.778112e-15,5.135217e-06,0.03810676,0.0
1194,3.424512e-15,6.719807e-06,0.04266253,0.0
1195,2.919616e-15,5.253816e-06,0.02223338,0.0
1196,4.71968e-15,5.900678e-06,0.02508948,0.0
1197,2.744e-15,5.541985e-06,0.02767923,0.0
1198,1.42688e-15,6.686868e-06,0.05508959,0.0
1199,8.45152e-15,6.343987e-06,0.05,0.0
1200,1.31712e-15,5.854862e-06,0.04606763,0.0
1201,7.814912e-15,7.800686e-06,0.02819365,0.0
1202,6.563648e-15,6.122392e-06,0.03415409,0.0
1203,1.229312e-15,5.547674e-06,0.03060626,0.0
1204,3.863552e-15,6.195649e-06,0.04921893,0.0
1205,3.314752e-15,5.851421e-06,0.04327049,0.0
1206,3.687936e-15,6.662278e-06,0.0512869,0.0
1207,3.665984e-15,5.691596e-06,0.07802076,0.0
1208,3.885504e-15,6.312721e-06,0.06908055,0.0
1209,2.397158e-14,9.030213e-06,0.04510744,0.0
1210,2.436672e-15,5.956106e-06,0.04746292,0.0
1211,4.17088e-15,5.849879e-06,0.06016165,0.0
1212,5.905088e-15,9.038988e-06,0.06078057,0.0
1213,1.602496e-15,6.310359e-06,0.05277225,0.0
1214,2.897664e-15,6.387557e-06,0.05780581,0.0
1215,2.392768e-15,5.608718e-06,0.06651585,0.0
1216,2.919616e-15,6.799007e-06,0.0595451,0.0
1217,1.229312e-15,5.889361e-06,0.06407998,0.0
1218,7.24416e-16,5.893984e-06,0.05651395,0.0
1219,3.204992e-15,6.79817e-06,0.079,0.0
1220,3.358656e-15,5.551232e-06,0.0411729,0.0
1221,1.558592e-15,6.080754e-06,0.06783745,0.0
1222,1.361024e-14,7.076546e-06,0.0497002,0.0
1223,2.08544e-15,6.662277e-06,0.0550939,0.0
1224,3.18304e-15,5.610413e-06,0.03377227,0.0
1225,2.985472e-15,5.892338e-06,0.05,0.0
1226,2.897664e-15,6.724405e-06,0.03278435,0.0
1227,7.705152e-15,6.486414e-06,0.02225576,0.0
1228,5.334336e-15,6.160693e-06,0.03450461,0.0
1229,1.53664e-15,6.157068e-06,0.07606855,0.0
1230,2.678144e-15,6.242364e-06,0.07624325,0.0
1231,2.568384e-15,6.662278e-06,0.03668244,0.0
1232,1.440051e-14,8.570534e-06,0.02358552,0.0
1233,4.544064e-15,6.197548e-06,0.03119473,0.0
1234,5.180672e-15,7.076546e-06,0.04118528,0.0
1235,1.185408e-15,6.383897e-06,0.05509372,0.0
1236,7.046592e-15,6.477559e-06,0.03915037,0.0
1237,5.992896e-15,6.159684e-06,0.021966,0.0
1238,6.69536e-15,6.158335e-06,0.03115644,0.0
1239,2.458624e-15,6.122415e-06,0.05054898,0.0
1240,2.700096e-15,5.676892e-06,0.02315524,0.0
1241,4.60992e-15,6.313162e-06,0.02030085,0.0
1242,1.887872e-15,5.257439e-06,0.04516506,0.0
1243,6.5856e-15,5.846657e-06,0.03125,0.0
1244,1.558592e-15,5.615388e-06,0.04002733,0.0
1245,8.758848e-15,8.325811e-06,0.03141294,0.0
1246,3.797696e-15,5.68723e-06,0.03862712,0.0
1247,1.492736e-15,5.692254e-06,0.04148887,0.0
1248,3.73184e-15,6.662281e-06,0.0336525,0.0
1249,3.270848e-15,6.158738e-06,0.03125,0.0
1250,6.651456e-15,7.076546e-06,0.04295308,0.0
1251,3.62208e-15,6.122403e-06,0.06651782,0.0
1252,3.51232e-15,5.614524e-06,0.01569545,0.0
1253,1.361024e-14,8.212197e-06,0.04237286,0.0
1254,2.436672e-15,6.311126e-06,0.04878164,0.0
1255,2.744e-15,8.348787e-06,0.02369818,0.0
1256,1.229312e-14,9.311031e-06,0.02998678,0.0
1257,2.283008e-15,6.158793e-06,0.03478561,0.0
1258,6.431936e-15,6.158426e-06,0.05186529,0.0
1259,2.875712e-15,6.345406e-06,0.07816992,0.0
1260,8.34176e-16,5.615036e-06,0.06270177,0.0
1261,4.741632e-15,6.122524e-06,0.015625,0.0
1262,3.117184e-15,5.893556e-06,0.01515848,0.0
1263,4.126976e-15,6.669997e-06,0.06211891,0.0
1264,2.30496e-15,6.208495e-06,0.06477167,0.0
1265,5.246528e-15,6.80235e-06,0.03521646,0.0
1266,7.968576e-15,6.800032e-06,0.05488137,0.0
1267,3.248896e-15,6.312214e-06,0.05051793,0.0
1268,8.210048e-15,8.841226e-06,0.05631701,0.0
1269,2.041536e-15,5.617301e-06,0.05067851,0.0
1270,5.839232e-15,5.550856e-06,0.03673504,0.0
1271,2.107392e-15,6.157365e-06,0.01515848,0.0
1272,6.5856e-15,7.076546e-06,0.04832377,0.0
1273,3.468416e-15,6.312714e-06,0.02935508,0.0
1274,1.229312e-15,5.689326e-06,0.05092009,0.0
1275,3.973312e-15,6.689484e-06,0.04892846,0.0
1276,2.283008e-15,5.541899e-06,0.03262479,0.0
1277,6.651456e-15,6.240631e-06,0.02339641,0.0
1278,5.04896e-15,5.951739e-06,0.04065898,0.0
1279,4.126976e-15,6.342129e-06,0.03821056,0.0
1280,3.18304e-15,6.158734e-06,0.04839191,0.0
1281,5.114816e-15,6.122409e-06,0.05774259,0.0
1282,2.261056e-15,6.345297e-06,0.05321166,0.0
1283,4.258688e-15,6.351631e-06,0.04019292,0.0
1284,6.36608e-15,6.341671e-06,0.01539971,0.0
1285,3.029376e-15,6.075672e-06,0.04419417,0.0
1286,3.358656e-15,5.606254e-06,0.05673753,0.0
1287,1.009792e-15,6.122417e-06,0.03094858,0.0
1288,4.807488e-15,6.47923e-06,0.04011102,0.0
1289,2.239104e-15,5.669098e-06,0.04508994,0.0
1290,1.040525e-14,6.690459e-06,0.03242922,0.0
1291,3.07328e-15,5.609697e-06,0.02755999,0.0
1292,5.400192e-15,6.310231e-06,0.03122206,0.0
1293,1.558592e-15,5.390366e-06,0.08646216,0.0
1294,3.40256e-15,5.611035e-06,0.03125,0.0
1295,1.843968e-15,5.609865e-06,0.02984564,0.0
1296,3.775744e-15,6.198758e-06,0.04974307,0.0
1297,2.151296e-15,5.896321e-06,0.04280016,0.0
1298,5.027008e-15,6.122459e-06,0.05228727,0.0
1299,4.478208e-15,6.478543e-06,0.04856211,0.0
1300,3.18304e-15,6.721382e-06,0.05660864,0.0
1301,1.492736e-15,6.476148e-06,0.04946098,0.0
1302,2.283008e-15,6.721918e-06,0.0587045,0.0
1303,7.397824e-15,6.800377e-06,0.01332772,0.0
1304,1.382976e-15,4.824087e-06,0.05665973,0.0
1305,3.73184e-15,6.80071e-06,0.04311137,0.0
1306,4.631872e-15,6.687187e-06,0.05442497,0.0
1307,5.444096e-15,6.477829e-06,0.05691312,0.0
1308,3.863552e-15,6.312313e-06,0.03460637,0.0
1309,4.017216e-15,6.797654e-06,0.04681173,0.0
1310,2.458624e-15,6.157065e-06,0.03462768,0.0
1311,1.97568e-15,5.242629e-06,0.05469137,0.0
1312,2.129344e-15,6.159544e-06,0.07298202,0.0
1313,7.79296e-15,6.687632e-06,0.04070956,0.0
1314,1.909824e-15,5.704583e-06,0.04050453,0.0
1315,2.30496e-15,6.208503e-06,0.07985374,0.0
1316,3.248896e-15,6.208497e-06,0.06379159,0.0
1317,2.480576e-15,6.310009e-06,0.03884418,0.0
1318,1.04272e-14,6.15699e-06,0.03128484,0.0
1319,3.775744e-15,6.312029e-06,0.03592485,0.0
1320,5.04896e-15,6.688662e-06,0.06533442,0.0
1321,1.75616e-15,6.311215e-06,0.06221333,0.0
1322,3.18304e-15,6.122432e-06,0.04992044,0.0
1323,1.931776e-15,6.307917e-06,0.06407934,0.0
1324,4.324544e-15,6.805976e-06,0.07276993,0.0
1325,1.53664e-15,6.122408e-06,0.05820246,0.0
1326,2.019584e-15,5.856252e-06,0.03264424,0.0
1327,3.380608e-15,6.721448e-06,0.02605543,0.0
1328,6.629504e-15,6.242572e-06,0.04372315,0.0
1329,2.063488e-15,5.890148e-06,0.03224733,0.0
1330,1.229312e-15,5.61206e-06,0.04610333,0.0
1331,3.600128e-15,6.158427e-06,0.02083333,0.0
1332,1.562982e-14,7.076546e-06,0.03423682,0.0
1333,4.785536e-15,6.312752e-06,0.04656491,0.0
1334,3.051328e-15,6.122425e-06,0.05517093,0.0
1335,1.580544e-15,6.122392e-06,0.06542381,0.0
1336,1.712256e-15,6.206386e-06,0.04602884,0.0
1337,3.51232e-15,6.344761e-06,0.03058586,0.0
1338,2.941568e-15,6.313203e-06,0.05291991,0.0
1339,1.400538e-14,9.274571e-06,0.04932951,0.0
1340,3.051328e-15,6.004828e-06,0.0125,0.0
1341,3.446464e-15,6.425632e-06,0.05761686,0.0
1342,6.168512e-15,6.420646e-06,0.06003201,0.0
1343,1.10199e-14,1.051509e-05,0.03752224,0.0
1344,1.396147e-14,8.320908e-06,0.04268013,0.0
1345,3.709888e-15,6.41557e-06,0.06078155,0.0
1346,1.20736e-15,6.001286e-06,0.07361955,0.0
1347,6.80512e-16,4.638353e-06,0.05759671,0.0
1348,1.712256e-15,6.033954e-06,0.03879799,0.0
1349,1.251264e-15,4.99014e-06,0.07920959,0.0
1350,5.04896e-16,5.551823e-06,0.06114696,0.0
1351,1.843968e-15,4.740385e-06,0.03125,0.0
1352,7.02464e-16,4.500644e-06,0.02556904,0.0
1353,8.34176e-16,4.15815e-06,0.03963782,0.0
1354,1.470784e-15,5.591511e-06,0.03125,0.0
1355,8.7808e-16,4.917006e-06,0.04735782,0.0
1356,2.019584e-15,4.651583e-06,0.0164688,0.0
1357,1.229312e-15,5.122783e-06,0.0625,0.0
1358,2.897664e-15,5.704026e-06,0.07579168,0.0
1359,1.229312e-15,4.652583e-06,0.03279952,0.0
1360,8.34176e-16,4.631912e-06,0.03315796,0.0
1361,1.931776e-15,6.061515e-06,0.0279946,0.0
1362,5.04896e-15,6.034149e-06,0.03122143,0.0
1363,2.063488e-15,5.461402e-06,0.02722972,0.0
1364,1.295168e-15,6.001286e-06,0.04928119,0.0
1365,2.502528e-15,4.650831e-06,0.02099228,0.0
1366,2.568384e-15,4.653155e-06,0.05,0.0
1367,1.404928e-15,4.855428e-06,0.04321498,0.0
1368,1.690304e-15,6.001286e-06,0.01994157,0.0
1369,9.8784e-16,4.651824e-06,0.0439832,0.0
1370,2.809856e-15,5.701502e-06,0.0328553,0.0
1371,5.751424e-15,6.152359e-06,0.02199097,0.0
1372,1.580544e-15,6.415555e-06,0.05757431,0.0
1373,1.822016e-15,6.001286e-06,0.04472971,0.0
1374,9.966208e-15,7.661637e-06,0.03074659,0.0
1375,1.75616e-15,6.032984e-06,0.05590881,0.0
1376,3.314752e-15,5.550777e-06,0.08330573,0.0
1377,1.624448e-15,5.741358e-06,0.03646338,0.0
1378,3.007424e-15,4.933311e-06,0.04112282,0.0
1379,6.849024e-15,7.259857e-06,0.04539376,0.0
1380,6.36608e-16,4.160099e-06,0.03942094,0.0
1381,1.887872e-15,5.4614e-06,0.06154943,0.0
1382,1.843968e-15,5.593131e-06,0.04303922,0.0
1383,3.029376e-15,6.001286e-06,0.02657053,0.0
1384,2.392768e-15,6.001286e-06,0.02476464,0.0
1385,1.075648e-15,5.55194e-06,0.05997471,0.0
1386,1.86592e-15,5.547825e-06,0.05297986,0.0
1387,5.70752e-16,4.166833e-06,0.04989494,0.0
1388,2.019584e-15,5.4614e-06,0.02209709,0.0
1389,6.36608e-16,4.160644e-06,0.06626268,0.0
1390,1.6464e-15,5.549787e-06,0.0229502,0.0
1391,9.00032e-16,5.704039e-06,0.05533387,0.0
1392,1.624448e-15,5.593586e-06,0.05224448,0.0
1393,3.446464e-15,5.4614e-06,0.01041667,0.0
1394,3.424512e-15,6.034133e-06,0.05271799,0.0
1395,2.326912e-15,6.001286e-06,0.04089916,0.0
1396,4.785536e-15,6.001286e-06,0.01468814,0.0
1397,2.436672e-15,6.001286e-06,0.03957289,0.0
1398,2.787904e-15,4.913119e-06,0.0625,0.0
1399,3.687936e-15,5.549693e-06,0.02237477,0.0
1400,2.52448e-15,6.001286e-06,0.03414216,0.0
1401,3.644032e-15,6.034464e-06,0.05514318,0.0
1402,9.21984e-16,4.652636e-06,0.02936738,0.0
1403,6.5856e-16,5.4614e-06,0.015625,0.0
1404,1.800064e-15,6.001286e-06,0.02795085,0.0
1405,4.06112e-15,6.415555e-06,0.04546679,0.0
1406,2.129344e-15,5.594167e-06,0.07784544,0.0
1407,2.678144e-15,5.506304e-06,0.04173763,0.0
1408,1.163456e-15,5.552116e-06,0.03057706,0.0
1409,2.436672e-15,4.857782e-06,0.02083333,0.0
1410,3.2928e-15,6.033836e-06,0.05,0.0
1411,1.185408e-15,6.061414e-06,0.04315497,0.0
1412,4.017216e-15,5.591163e-06,0.02570611,0.0
1413,7.331968e-15,8.320997e-06,0.0458797,0.0
1414,5.246528e-15,6.001286e-06,0.02899285,0.0
1415,1.009792e-15,5.740557e-06,0.07478214,0.0
1416,1.03833e-14,7.398736e-06,0.02733133,0.0
1417,1.0976e-15,5.551727e-06,0.03870702,0.0
1418,6.80512e-16,4.653142e-06,0.04774833,0.0
1419,1.734208e-15,4.753338e-06,0.04125221,0.0
1420,1.339072e-15,5.505975e-06,0.02083333,0.0
1421,3.40256e-15,6.15178e-06,0.0473586,0.0
1422,1.6464e-15,5.551859e-06,0.05468071,0.0
1423,4.961152e-15,5.505892e-06,0.04419417,0.0
1424,5.180672e-15,6.001286e-06,0.01785564,0.0
1425,1.119552e-15,4.496331e-06,0.02281276,0.0
1426,7.90272e-16,4.85564e-06,0.05034989,0.0
1427,6.14656e-16,4.844157e-06,0.06651735,0.0
1428,2.107392e-15,5.6643e-06,0.06019414,0.0
1429,3.248896e-15,6.680298e-06,0.07582268,0.0
1430,2.261056e-15,4.507045e-06,0.02795085,0.0
1431,1.382976e-15,5.461401e-06,0.04322602,0.0
1432,1.602496e-15,5.506603e-06,0.04059002,0.0
1433,3.226944e-15,6.064648e-06,0.02499482,0.0
1434,2.502528e-15,5.666096e-06,0.05428215,0.0
1435,2.261056e-15,5.665508e-06,0.03788921,0.0
1436,2.897664e-15,5.4614e-06,0.0625,0.0
1437,1.20736e-15,4.495879e-06,0.07008424,0.0
1438,1.843968e-15,4.490343e-06,0.01742787,0.0
1439,8.7808e-16,4.758177e-06,0.08330596,0.0
1440,1.0976e-15,5.461407e-06,0.06644836,0.0
1441,2.173248e-15,5.549992e-06,0.02699022,0.0
1442,1.31712e-15,4.499246e-06,0.03655212,0.0
1443,2.744e-15,6.153413e-06,0.08651585,0.0
1444,3.424512e-15,5.461513e-06,0.02334973,0.0
1445,9.43936e-16,4.497955e-06,0.04985235,0.0
1446,1.822016e-15,5.052409e-06,0.04139755,0.0
1447,1.229312e-15,5.665684e-06,0.04745471,0.0
1448,9.65888e-16,5.842327e-06,0.04400508,0.0
1449,9.43936e-16,4.653043e-06,0.03963977,0.0
1450,1.887872e-15,5.503816e-06,0.04077082,0.0
1451,3.029376e-15,6.0334e-06,0.04211568,0.0
1452,2.063488e-15,5.593848e-06,0.05241283,0.0
1453,3.424512e-15,6.001286e-06,0.06029553,0.0
1454,2.502528e-15,5.5518e-06,0.02845023,0.0
1455,2.239104e-15,7.076546e-06,0.0438702,0.0
1456,1.624448e-15,6.033604e-06,0.0520196,0.0
1457,1.295168e-15,5.4614e-06,0.03902149,0.0
1458,2.217152e-15,5.551711e-06,0.02345648,0.0
1459,6.80512e-16,5.59154e-06,0.03975316,0.0
1460,2.1952e-15,6.001287e-06,0.03667079,0.0
1461,5.04896e-16,4.653151e-06,0.04931627,0.0
1462,1.712256e-15,5.550485e-06,0.0625,0.0
1463,9.8784e-16,4.505181e-06,0.04393248,0.0
1464,6.36608e-16,4.755451e-06,0.0537598,0.0
1465,1.339072e-15,5.551041e-06,0.04985196,0.0
1466,1.014182e-14,6.034083e-06,0.04819792,0.0
1467,1.339072e-15,5.663718e-06,0.05433929,0.0
1468,7.02464e-16,4.856649e-06,0.06330257,0.0
1469,3.490368e-15,5.591005e-06,0.04184072,0.0
1470,2.480576e-15,6.001286e-06,0.04639219,0.0
1471,8.758848e-15,7.076546e-06,0.03090125,0.0
